turnover,code,age,gender,educ,manager,cont_hour,cont_type,lmx,infoshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,employee_council,hr_rep,n_levels,n_deps,n_magers,familybiz,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,superboard,adv_board,corp_entr,stratplan,entr_orient
1,VWpaars,36.14,1,5,0,-3.56,0,4.33,4,4,3.67,3.88,-0.34,3,-2.271664374,7.596973865,11.47936726,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,0.171939477,0.850068776,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.156729409,1.982106579
1.333333333,VWpaars,34.14,1,4,0,-14.56,1,4.08,4.5,5,3.33,3.75,1.06,5,-2.271664374,7.596973865,11.47936726,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,0.171939477,0.850068776,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.156729409,1.982106579
1,VWpaars,33.14,1,5,0,0.44,0,3.67,5,5,4,3.63,0.06,5,-2.271664374,7.596973865,11.47936726,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,0.171939477,0.850068776,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.156729409,1.982106579
2,VWpaars,31.14,0,5,0,4.44,0,4.75,4,3,4.33,3.07,-0.14,3.33,-2.271664374,7.596973865,11.47936726,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,0.171939477,0.850068776,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.156729409,1.982106579
3,VWpaars,41.14,1,5,1,4.44,1,3.17,3,2.75,3.67,2.63,-0.14,3,-2.271664374,7.596973865,11.47936726,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,0.171939477,0.850068776,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.156729409,1.982106579
2.666666667,VWrood,25.14,0,5,0,8.44,1,4.67,5,4.75,4.67,4.19,0.06,4.66,-30.27166437,-24.40302613,-16.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
1,VWrood,24.14,0,7,0,8.44,1,4.75,5,5,4,5,1.06,5,-30.27166437,-8.403026135,1.479367263,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
2,VWrood,23.14,0,6,0,-15.56,1,3.67,5,4.25,3.67,3.75,-0.34,3.33,-30.27166437,-27.40302613,-17.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
1.666666667,VWrood,24.14,0,4,0,8.44,0,4.33,5,4.5,4,3.82,-0.14,4,-30.27166437,-25.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
1.333333333,VWrood,26.14,0,5,0,8.44,0,4.08,5,4.75,2,3.38,-0.14,4,-30.27166437,-30.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
2,VWrood,27.14,1,5,0,8.44,0,3.58,5,4.25,2.33,2.94,0.06,4,-30.27166437,-28.40302613,-27.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
1,VWrood,27.14,0,5,0,8.44,1,4.33,5,3.5,4,4.32,-0.54,5,-30.27166437,-24.40302613,-23.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
1.333333333,VWrood,32.14,0,5,0,8.44,1,3.75,5,4.25,4,3.63,-0.34,3.66,-30.27166437,-10.40302613,-9.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
2.333333333,VWrood,32.14,0,6,0,0.44,1,3.83,5,3.5,2.67,3,0.06,3,-30.27166437,-22.40302613,-11.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
2.666666667,VWrood,28.14,0,5,0,8.44,1,3.92,4.5,3.25,2.33,3.19,0.26,4,-30.27166437,-32.40302613,-20.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-2.463548831,-0.549518569,1.863823934,1.849381018,1.171939477,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.257774706,0.541344794,1.426551024
2,VWroze,23.14,1,5,1,-26.56,1,4.42,5,5,2.33,4,1.06,5,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
2,VWroze,34.14,0,4,0,8.44,1,3.92,3,2.25,2.33,3.19,-0.14,3,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
3,VWroze,26.14,0,4,0,-31.56,1,3.42,4,2.25,3.67,3.13,-0.14,3,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
1.333333333,VWroze,23.14,0,5,0,-17.56,1,3.83,3,3,4,3.69,0.06,3.66,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
1,VWroze,31.14,0,3,1,-19.56,0,4.08,4.5,3,4,4.07,0.46,2.33,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
2.333333333,VWroze,27.14,0,5,0,-11.56,1,3.75,3,2.75,3.67,4.38,0.06,3.66,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
2.333333333,VWroze,46.14,0,6,0,-29.56,1,4.42,3,3.75,3.33,3.38,0.06,3,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
1.666666667,VWroze,40.14,1,3,1,-2.56,1,4.75,2,3.75,3,3.13,0.66,2.33,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
2,VWroze,27.14,1,3,0,-21.56,0,4,3,2.75,4,3.88,-0.14,3,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
1,VWroze,38.14,1,5,1,-4.56,1,4.17,3.5,2.5,3.33,3.82,0.06,3,-13.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-2.667125172,-3.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,,0.313653865,-0.150962898,
3,VWviolet,26.14,1,4,0,-23.56,0,3.33,3,3.25,2.67,3,-0.94,3.33,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
3,VWviolet,30.14,1,3,0,-7.56,1,3.33,1.5,3.5,3.67,3.38,-0.14,2,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2,VWviolet,23.14,1,3,1,8.44,0,4.42,3.5,3.25,4,4.32,-0.54,3,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
1,VWviolet,21.14,1,3,0,-23.56,0,5,4,4.25,3,3.44,-0.54,3.33,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2.666666667,VWviolet,47.14,1,5,1,8.44,1,3.5,2,4.75,4,4,-1.94,4,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2.333333333,VWviolet,44.14,1,5,0,-11.56,1,3.17,4,2.75,2,3,0.06,2.66,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
1,VWviolet,44.14,1,3,0,0.44,0,5,5,5,5,5,1.06,5,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2,VWviolet,49.14,1,3,0,-7.56,1,3.83,2,3,3.33,3.69,-0.94,4,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
1.666666667,VWviolet,24.14,1,3,0,-23.56,0,3.58,4,4,3,3.5,-0.54,3.66,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
3,VWviolet,23.14,1,3,0,0.44,1,4,2,2,3,3.32,-0.94,4,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2.333333333,VWviolet,16.14,1,2,0,-31.56,0,4.17,3,1.75,4,4.88,1.06,3.33,-25.27166437,-24.40302613,-19.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,0.850068776,0.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,-0.227885975,-0.351226754
2.666666667,VWwit,24.14,1,4,0,-23.56,1,3.83,4.5,3.5,2,2.94,0.06,1.33,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
3,VWwit,33.14,1,3,0,-15.56,1,4.75,5,3.5,2,3.75,0.06,3.33,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
3.666666667,VWwit,26.14,1,5,0,8.44,0,3.75,5,3.5,3,3.94,0.06,4,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
2.333333333,VWwit,29.14,0,5,1,6.44,1,3.92,5,4.25,2.67,3.38,-0.54,3,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
1.333333333,VWwit,29.14,0,4,1,6.44,1,4,4.5,3.25,4.33,3.57,0.46,3,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
4,VWwit,31.14,1,5,1,-19.56,1,3.25,4.5,4,2,2.94,0.06,1,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
1,VWwit,18.14,1,4,0,-7.56,1,4.58,5,5,3,4.13,-0.14,4,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
1,VWwit,23.14,1,3,0,4.44,0,3.92,5,5,3.67,3.25,0.26,3.33,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
2,VWwit,24.14,1,5,0,-15.56,0,3.58,4,3.25,3.67,3.25,-0.34,3,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
3.666666667,VWwit,22.14,1,4,0,-19.56,0,3.67,3,3.25,4,3.25,-0.74,3,-18.27166437,-22.40302613,-23.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,3.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,0.850068776,0.460797799,0.812929849,-0.094910591,-1.044704264,-1.850756534,-0.04561161,-0.085434174,-0.686346135,-0.766347514,-0.129004532
1,EOgeel,59.14,0,3,0,6.44,1,3.42,1,1,2.33,3.07,1.06,3.33,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
1,EOgeel,59.14,1,4,1,8.44,1,4.58,2.5,2.5,4,3.88,1.06,4,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
2,EOgeel,49.14,1,3,0,-1.56,0,3.67,3,3.25,4,3.5,-0.34,5,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
1,EOgeel,54.14,0,3,0,6.44,0,3.75,5,3.5,3.67,3.94,0.06,4,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
2.666666667,EOgeel,39.14,0,3,1,6.44,0,3,2,2.5,4,3.13,0.06,3.33,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
2.333333333,EOgeel,49.14,0,4,0,8.44,1,3.5,2,2.75,3,3,0.26,4,-17.27166437,-8.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.257774706,-0.074039822,-0.240115643
1.666666667,EOoranje,45.14,1,3,0,0.44,1,3.83,3,3.5,3.33,3.38,0.26,3.66,-32.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-1.667125172,-3.770976616,-3.463548831,0.450481431,-1.136176066,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.114917563,-0.304809052,0.759884357
1.666666667,EOoranje,34.14,1,3,0,-7.56,1,3.58,5,3,4,4,-0.14,3,-32.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-1.667125172,-3.770976616,-3.463548831,0.450481431,-1.136176066,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.114917563,-0.304809052,0.759884357
2,EOoranje,29.14,0,3,0,8.44,1,3.75,2,3.25,3.67,3.44,-0.34,3,-32.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-1.667125172,-3.770976616,-3.463548831,0.450481431,-1.136176066,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.114917563,-0.304809052,0.759884357
1.666666667,EOoranje,49.14,1,2,0,-5.56,1,5,4,4.25,4,4.07,-0.14,3.66,-32.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-1.667125172,-3.770976616,-3.463548831,0.450481431,-1.136176066,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.114917563,-0.304809052,0.759884357
1,EOoranje,49.14,1,2,0,-3.56,1,3.33,2,3.5,2.67,2.88,-0.34,3,-32.27166437,-28.40302613,-24.52063274,-0.170563961,0.55914718,-1.667125172,-3.770976616,-3.463548831,0.450481431,-1.136176066,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.114917563,-0.304809052,0.759884357
1.333333333,EOgroen,21.14,1,5,0,-23.56,0,4.5,5,4,3.33,2.69,0.06,4,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
1.666666667,EOgroen,52.14,1,5,1,8.44,1,3.67,3,3,4,3.07,1.06,3.66,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
3.333333333,EOgroen,45.14,1,3,0,8.44,1,3.75,5,3.5,3,3.13,0.46,2.33,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
1.333333333,EOgroen,31.14,1,5,0,8.44,1,4.17,5,3.75,4,4,0.86,4.66,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
3.333333333,EOgroen,53.14,1,3,0,6.44,0,3.75,4,3.25,3.33,3.44,0.06,3.33,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
1,EOgroen,54.14,1,4,0,8.44,1,4.42,4.5,3.25,3.33,3.19,0.06,3.33,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
5,EOgroen,38.14,0,6,1,5.44,1,2.92,3,1.5,2.33,1.94,0.06,1.66,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
1.666666667,EOgroen,19.14,1,2,0,-7.56,1,3.67,4.5,3,3.67,3.63,0.26,2.66,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
2,EOgroen,54.14,0,2,0,8.44,1,4.08,4,3.75,3.33,3.38,0.06,3.33,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
1,EOgroen,39.14,1,3,0,8.44,0,3.92,3.5,3.25,4,3.38,1.06,4.33,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
3.333333333,EOgroen,33.14,0,4,0,8.44,0,3.67,4.5,2.75,3,3,-0.14,2,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
2.666666667,EOgroen,44.14,0,3,1,8.44,1,4,3.5,2.5,4,3.32,1.06,3,132.7283356,125.5969739,95.47936726,0.829436039,0.55914718,1.332874828,2.229023384,12.53645117,0.450481431,-0.136176066,-0.150618982,0.171939477,1.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.541344794,1.204328801
